order_id,book_id,quantity,price_at_purchase
406,8526,3,12.79
407,2610,3,18.93
407,11655,2,15.04
407,5881,2,13.41
407,1849,1,19.93
407,13575,2,20.78
408,7617,3,23.91
408,7762,2,20.85
409,782,2,19.75
409,6478,3,15.23
409,9026,2,21.10
410,8930,1,22.21
410,11752,2,24.67
411,11028,3,20.13
411,10866,3,10.02
411,9035,1,5.48
412,4266,1,5.18
412,13697,1,15.59
413,371,2,24.74
414,7219,1,15.08
414,11584,1,24.03
414,11990,2,18.89
414,1789,1,6.39
415,4920,2,15.08
415,9854,1,24.08
415,2843,1,6.10
416,12225,2,18.40
417,10348,1,14.98
417,8082,3,21.50
417,8905,1,22.95
417,6761,1,23.49
418,6404,1,8.26
418,6025,3,13.24
418,7174,1,11.99
418,2727,1,12.56
419,5452,2,15.83
419,10587,3,7.79
420,3012,1,7.46
420,3035,1,7.92
420,5938,2,11.17
420,10365,3,12.62
421,10168,3,11.51
421,8387,3,11.66
421,3937,3,13.37
421,13380,3,10.93
421,1894,3,12.24
422,3707,2,20.96
423,11912,2,5.30
423,10082,1,18.03
424,2015,2,14.75
424,4958,2,18.05
424,4093,1,24.92
424,7988,3,14.62
425,13748,1,24.91
425,13358,2,10.94
426,8106,3,16.66
426,913,3,20.13
426,10142,2,16.10
426,12727,3,23.51
427,5329,1,10.30
427,11411,1,17.49
427,2322,2,16.07
428,10080,3,11.64
428,3218,2,6.13
429,8684,3,16.80
429,7439,2,9.81
429,12986,3,16.35
429,3786,1,17.98
430,206,1,24.41
430,13151,2,6.40
430,10962,1,23.51
430,4052,3,13.10
431,11372,3,24.65
432,10325,1,19.86
432,5045,2,21.94
432,13922,3,24.78
433,5431,3,6.68
433,11009,3,10.91
433,13771,2,21.15
433,13484,2,11.56
434,746,3,11.76
434,12575,3,10.72
434,11177,1,21.43
435,8866,3,5.74
436,9863,3,16.58
436,6638,3,9.99
437,10081,1,7.59
437,13115,3,14.49
438,11877,2,24.84
438,13176,1,19.41
438,4569,3,23.23
439,7399,2,19.55
439,12670,3,24.26
439,4153,3,22.49
440,2992,2,12.57
440,1844,1,9.17
440,8029,3,19.74
440,4131,1,21.80
441,4206,1,12.21
441,12365,1,7.38
441,411,3,16.71
441,10411,1,23.77
442,758,3,15.82
442,6650,3,23.69
443,9853,1,24.50
443,1972,3,17.49
443,12522,1,16.02
443,10821,1,14.44
444,12222,3,7.34
444,3603,1,24.03
444,2765,1,22.22
445,9113,3,16.47
445,12334,2,19.49
445,9870,3,13.45
446,3383,2,5.41
446,13001,1,14.98
447,1140,1,23.72
447,2354,1,22.46
448,237,2,15.46
448,13171,3,21.71
448,7125,3,8.20
449,2889,2,23.02
449,7487,1,22.26
449,470,2,16.14
450,12179,1,18.76
450,5954,2,24.11
451,12739,3,15.09
452,3828,2,15.78
452,5258,3,23.81
452,9636,1,6.04
452,12010,2,5.68
453,1926,3,13.08
453,4916,3,21.97
453,8182,3,12.08
453,4018,3,22.01
453,13147,1,23.79
454,4652,3,20.42
455,12966,3,19.28
455,9431,1,7.84
456,11706,1,19.11
456,4427,3,18.87
456,10485,3,8.55
457,154,3,20.19
457,5981,3,9.02
457,9359,1,13.33
457,7431,3,12.81
457,1888,1,11.97
458,2419,2,23.61
459,12865,1,13.90
459,9306,3,9.71
460,12781,2,23.27
460,2228,3,7.02
461,6999,1,23.99
461,5603,3,24.25
461,10972,1,24.63
462,12529,2,14.32
462,10889,2,10.46
462,6481,2,18.53
463,10057,2,17.81
463,3904,1,19.84
463,12084,3,20.74
464,6073,2,11.15
464,189,3,16.11
465,13949,3,6.28
465,3393,1,18.07
465,2727,1,12.56
465,3672,2,13.94
466,13665,1,7.02
466,2444,1,19.85
466,4148,1,15.23
467,5024,1,18.04
467,368,3,12.10
467,4126,3,8.46
467,8886,1,22.63
467,11594,3,12.50
468,13408,3,16.96
468,10824,2,24.93
468,6848,3,11.67
468,5406,2,15.28
469,8312,2,12.79
469,1095,3,8.51
469,7120,3,5.21
469,9640,1,10.99
470,10499,2,10.61
470,1452,3,6.65
470,6775,3,9.34
470,1057,2,8.01
471,710,1,13.47
471,5050,3,14.32
472,1797,2,7.65
473,5345,3,12.05
473,7594,2,22.85
474,4323,2,9.36
474,807,1,18.78
475,6830,2,15.81
476,6333,2,8.37
476,7888,3,21.68
476,3568,3,6.07
476,1098,1,13.70
476,11911,1,20.31
477,10248,2,16.75
477,6240,2,10.74
477,4555,1,15.84
477,7930,1,7.06
478,4166,3,23.92
478,6015,1,8.76
478,10170,3,16.53
478,6544,2,17.03
479,11946,1,15.24
479,4456,1,13.45
479,2255,2,24.23
480,902,1,17.53
480,9286,3,20.55
480,9513,1,18.04
480,13742,3,19.57
481,13692,3,7.82
481,10394,2,8.42
481,11164,1,6.23
481,312,1,23.74
482,3305,1,19.54
483,6499,2,20.31
483,3115,2,9.71
483,460,1,8.62
484,8654,1,9.96
484,9938,3,22.46
485,1045,1,18.45
485,8019,3,10.27
485,4750,2,5.15
485,8763,3,20.42
485,10561,2,7.37
486,7733,3,8.45
486,6038,3,14.12
486,2257,1,9.53
487,9884,3,6.03
487,918,3,23.53
488,7954,2,12.86
488,7421,3,12.12
489,451,3,15.90
489,12365,1,7.38
489,598,3,7.31
489,6341,1,16.45
489,3341,3,18.74
490,3241,3,20.76
490,6368,1,7.12
490,8075,1,22.15
490,11768,2,12.68
490,7619,2,23.35
491,2447,3,20.29
491,154,3,20.19
491,4374,2,19.30
492,6830,2,15.81
492,8373,2,22.16
493,11819,2,7.54
493,10184,1,18.40
494,2484,3,16.10
494,6994,1,19.07
494,2631,1,19.26
495,9090,2,11.19
495,5190,2,7.59
495,8605,1,5.01
495,5363,2,10.33
495,6822,2,21.87
496,12432,1,19.43
496,3418,2,9.73
497,6786,2,8.55
497,428,1,11.64
497,10833,1,15.58
497,698,3,21.34
497,6419,3,13.05
498,1533,2,11.93
498,404,2,19.29
499,10163,2,13.82
499,3586,2,14.21
499,6054,1,24.80
499,3516,1,11.53
499,327,3,15.56
500,1426,2,19.25
501,10618,1,16.78
501,917,1,19.29
501,5497,1,24.63
502,9169,2,19.84
502,10992,1,22.99
502,2074,2,20.90
502,12171,1,6.88
502,13710,1,12.12
503,12589,1,14.13
503,3887,2,10.94
503,8937,3,10.64
504,10242,1,10.40
505,2610,3,18.93
505,3131,1,22.24
505,8112,3,19.59
505,3802,1,11.54
506,9202,1,15.59
506,13024,2,16.28
506,12836,2,14.04
506,10213,1,13.69
507,5073,2,15.56
507,612,2,23.11
507,4352,2,19.48
508,5128,3,13.31
508,12068,2,19.88
508,9453,3,11.21
508,8395,2,9.96
509,3099,1,6.03
509,6591,3,10.42
509,258,3,20.44
509,7640,3,17.72
509,13465,1,21.06
510,11388,1,20.81
510,13085,1,18.24
510,8801,1,7.27
510,12843,3,20.00
511,2194,3,22.75
511,9329,2,11.96
511,226,3,6.46
511,474,1,16.95
511,8769,2,7.53
512,6573,1,14.10
512,3096,3,8.01
513,6347,1,8.89
514,4863,2,13.46
515,7582,2,9.22
516,2206,2,12.71
516,6320,1,16.35
516,2340,3,23.03
516,1383,3,21.26
517,3021,2,15.70
517,1346,2,5.17
517,10552,3,8.51
517,6090,1,13.42
517,543,3,7.85
518,7972,1,9.40
519,5264,2,10.14
519,13571,1,6.52
520,8211,3,10.51
520,8075,2,22.15
520,6918,3,19.72
520,8114,3,5.45
520,1336,2,8.16
521,1809,1,16.92
521,10180,1,5.54
521,10072,1,20.28
522,11392,2,20.69
522,7737,2,22.34
522,4364,1,17.60
522,1761,3,11.21
522,9548,2,9.39
523,6751,1,6.98
523,9197,1,21.65
523,4230,2,21.82
523,12414,1,16.29
524,1546,3,8.40
524,13287,3,24.45
524,13282,2,13.97
524,4742,3,17.64
525,13260,1,17.66
526,8488,1,5.44
526,70,2,19.68
527,4184,3,23.23
527,10308,3,9.95
527,10472,1,8.68
528,4954,2,19.72
529,11355,1,13.68
529,4054,2,20.36
529,6913,1,17.91
529,7383,1,15.28
530,3337,2,19.30
531,7461,2,23.26
531,2267,1,10.40
531,6626,1,7.01
531,483,3,20.26
532,11105,1,7.43
532,4540,2,9.26
533,8141,3,5.87
533,11847,1,6.74
534,9566,3,15.18
534,11200,3,13.42
534,2845,2,11.80
534,4575,1,16.00
535,11568,3,17.07
535,5028,1,18.22
535,13775,2,12.62
536,3594,1,6.79
536,6757,1,5.95
536,8288,1,12.89
537,13209,1,24.88
537,12310,2,6.54
537,2577,1,11.43
537,8414,3,17.41
537,9117,3,9.56
538,3048,1,21.48
538,4240,2,7.04
539,8645,2,15.41
539,10857,3,9.81
539,3,1,9.42
539,9544,3,19.56
540,6288,2,12.22
540,3143,3,16.73
540,4831,2,11.26
541,13559,1,12.78
542,13282,3,13.97
542,10986,2,18.77
542,11343,3,7.92
543,4867,3,13.21
543,1314,2,9.34
543,1804,1,24.43
543,6865,1,21.91
543,6418,2,6.57
544,6673,3,22.73
544,6562,3,23.09
544,2588,3,17.32
544,13730,2,5.62
545,239,3,9.53
545,8603,3,18.61
545,1526,2,14.10
546,11489,2,19.64
546,8956,3,18.74
546,7062,1,11.80
546,183,3,20.57
547,12075,3,17.88
548,6753,2,21.88
548,873,2,14.28
548,318,1,14.48
549,3457,2,17.64
549,7144,3,8.53
549,1295,2,22.28
549,8322,3,13.32
549,6943,3,12.09
550,6810,1,19.46
550,3247,1,17.98
550,7608,3,11.07
550,10069,3,16.38
551,13858,1,17.52
552,10860,3,18.40
552,3413,1,10.40
552,2090,2,12.55
552,8601,1,9.30
553,10997,3,21.15
553,8656,3,14.50
553,3637,2,23.17
553,7408,2,15.06
553,4717,2,15.96
554,5009,3,22.50
554,6723,1,23.93
554,9189,3,17.58
554,4554,1,7.90
554,11766,1,15.22
555,1282,2,19.17
555,12539,2,15.74
555,5247,2,8.22
556,10664,3,17.70
556,12507,1,21.89
556,4941,2,13.67
556,10190,2,13.58
556,1388,2,14.02
557,11326,3,19.17
557,6481,2,18.53
557,3593,2,17.10
557,10879,3,19.74
557,10,3,23.06
558,724,2,23.98
558,12229,2,8.18
559,10096,1,15.11
559,13650,3,15.80
559,12419,1,10.24
559,3743,2,19.18
559,7551,3,14.00
560,3537,2,10.01
560,9072,1,6.89
560,7601,2,9.69
560,10986,2,18.77
560,11752,2,24.67
561,3692,3,17.35
561,7176,3,9.92
562,4367,1,23.93
562,7025,3,11.58
562,1614,3,13.09
562,950,3,22.14
562,4410,3,20.45
563,9595,3,7.99
564,3136,2,21.04
564,10078,1,15.36
564,8098,3,9.88
565,4124,3,21.18
566,7875,1,11.32
567,7122,3,11.50
567,4082,2,22.44
567,5712,3,9.93
568,17,1,23.37
568,1723,2,7.46
568,7657,3,24.82
569,13503,2,12.46
569,10110,3,17.69
569,5004,3,18.33
569,2420,2,23.31
569,4808,3,22.22
570,13076,3,11.94
570,6779,2,22.35
571,3010,3,19.26
571,6974,1,6.40
572,1470,3,5.81
572,3564,3,20.72
572,4772,3,15.66
573,6782,3,11.56
573,5264,2,10.14
574,1306,3,22.34
574,3077,3,24.00
575,10575,1,11.00
575,2027,3,22.66
576,9921,3,15.21
576,6398,1,6.56
576,3848,1,21.92
577,12226,2,9.08
578,10781,1,7.60
578,4896,1,22.15
579,11926,3,13.58
579,11633,1,20.19
579,9518,1,5.83
579,4793,1,10.18
579,6862,3,6.55
580,7327,1,7.56
580,4604,1,14.44
581,5874,2,15.57
581,216,2,20.51
581,2579,3,24.73
581,2443,2,20.39
582,8495,2,14.86
582,5481,3,8.44
582,10477,3,17.06
582,1170,2,23.93
583,1539,3,15.84
583,8916,1,18.52
584,6752,3,5.57
584,3959,3,14.91
584,8636,2,15.05
584,11120,1,23.46
584,13387,3,18.32
585,2221,1,8.14
585,11089,1,12.83
585,7856,1,11.98
585,11554,1,21.02
585,10753,1,6.42
586,3042,1,14.36
587,6604,1,14.71
587,1111,3,6.81
587,4988,1,7.12
587,6457,1,11.60
588,7180,3,22.33
588,1541,2,6.57
588,8139,1,11.02
588,13216,1,20.70
589,9117,3,9.56
589,11643,3,10.89
589,6689,1,10.82
590,1025,2,11.47
591,2238,2,21.53
591,12929,3,7.34
592,4637,2,24.98
593,1469,3,16.99
593,4999,3,16.68
593,3538,1,18.01
593,1554,2,6.81
593,2991,1,9.53
594,5543,2,8.63
594,6342,2,20.27
594,4251,3,9.72
595,13913,2,8.49
595,5665,3,13.68
596,1233,2,11.38
596,13573,2,18.13
596,724,2,23.98
596,11012,3,10.97
596,2861,3,18.23
597,3488,3,18.52
597,10264,1,12.28
597,8774,3,15.61
598,660,2,9.52
599,4869,2,5.16
599,8469,2,7.23
599,8522,2,16.55
600,7362,1,15.40
600,12724,2,22.99
600,13278,1,19.28
600,2843,1,6.10
600,11667,2,7.06
601,9308,2,20.31
601,13008,1,22.95
601,948,1,9.99
601,2269,1,6.08
601,6305,3,19.29
602,12831,2,13.24
602,1506,3,15.66
602,8446,3,12.11
602,2379,2,22.93
603,3815,2,22.90
603,12933,2,19.27
603,9430,1,11.90
603,9336,2,12.66
604,3339,2,5.13
604,10546,2,10.55
604,13471,3,7.64
604,6543,2,18.85
605,9565,3,15.45
605,9582,3,8.44
606,12463,1,11.67
606,3229,1,11.99
607,7995,2,17.29
607,7589,3,17.12
608,812,2,7.65
608,13695,2,23.32
608,3126,1,20.50
609,507,2,7.46
610,13931,2,10.96
610,12181,3,13.89
610,12919,3,19.54
611,12001,2,23.61
611,8011,2,12.66
611,2210,1,12.77
611,10048,1,22.38
612,12839,2,18.63
613,8345,1,10.65
614,1388,2,14.02
615,9556,2,12.11
615,2564,3,13.92
615,6736,3,20.58
615,6004,2,5.54
615,10115,2,22.15
616,11010,3,9.30
616,7856,1,11.98
616,12436,3,23.52
616,11380,2,15.24
617,9761,1,8.30
617,12930,1,5.09
617,6571,1,22.26
618,12479,3,18.36
618,11382,3,17.34
619,8969,3,21.44
619,11428,2,8.51
619,2422,1,8.62
620,5245,3,6.61
620,7583,1,6.49
620,6872,2,18.95
621,8168,1,20.29
621,12876,3,21.86
621,4687,2,9.38
622,10746,3,16.91
622,7919,1,22.94
622,9682,3,15.44
622,675,1,24.73
622,1270,3,10.81
623,9730,1,17.30
623,104,2,21.85
623,3124,3,7.47
624,12693,3,12.92
624,9047,3,19.22
624,12106,1,21.64
624,8797,3,22.04
625,5456,2,11.51
625,2795,3,24.31
625,1289,3,13.87
625,8414,1,17.41
625,6255,1,24.38
626,11829,1,9.58
626,5565,1,6.69
627,13638,2,17.63
627,12563,2,8.36
627,13571,1,6.52
627,5039,3,14.25
627,2217,1,22.57
628,279,1,20.58
628,4587,1,13.92
628,3745,2,7.04
629,13627,3,7.83
629,10613,3,23.21
629,6677,3,13.85
629,6822,2,21.87
630,2190,1,22.31
630,12471,1,8.59
630,4730,1,21.94
631,12703,3,13.01
631,4934,2,13.64
631,11588,1,23.20
631,10854,1,7.66
631,5245,1,6.61
632,10800,1,11.69
633,2575,3,7.50
633,10498,2,10.49
633,7348,3,8.13
634,3020,1,9.15
634,643,1,7.83
634,171,1,14.70
634,5288,2,15.35
634,2698,2,13.23
635,9556,1,12.11
635,4802,1,15.40
635,1263,3,16.97
635,10562,1,9.25
635,9677,2,12.55
636,844,3,24.87
636,13275,1,19.51
636,10553,3,21.04
636,8105,3,8.86
636,8789,1,18.41
637,4335,2,20.13
637,6475,3,8.89
637,5423,3,16.87
637,4408,2,9.59
638,3421,1,13.85
638,10476,2,11.32
638,2453,3,23.19
638,10207,1,15.42
639,12340,1,6.79
639,1814,3,5.74
640,9705,1,11.90
640,12051,3,19.62
640,4075,2,16.66
641,3892,2,21.49
641,10626,3,11.74
641,10079,3,8.54
641,10822,1,24.16
641,9792,1,7.18
642,11592,2,7.43
642,7995,3,17.29
643,6852,3,5.51
643,2338,2,24.47
643,1126,1,20.69
643,12498,2,5.22
644,13197,1,15.14
644,13881,3,5.60
644,4,2,22.85
644,10416,1,8.72
644,8354,3,6.02
645,709,1,6.49
646,6581,3,20.78
646,1055,2,16.81
646,4816,3,18.64
647,2978,3,15.39
647,12164,2,11.38
647,2823,2,9.58
647,8912,3,5.94
648,9686,1,21.52
648,1716,1,9.63
648,7088,1,7.07
648,7056,3,16.65
649,7257,1,10.05
649,6004,2,5.54
649,3118,2,6.14
649,3750,2,8.11
649,9260,1,13.01
650,7546,2,18.19
650,13938,3,24.61
650,329,1,8.31
650,7406,1,20.36
650,5017,2,21.96
651,234,2,24.41
651,3005,1,22.75
651,5400,3,15.07
651,9632,3,17.98
652,97,2,16.55
652,12676,1,8.18
652,11551,3,12.21
652,6816,1,22.40
653,5482,2,17.33
653,8633,1,8.00
653,3511,3,12.08
653,13243,2,18.62
654,1937,3,17.46
654,10657,3,21.06
654,12949,2,9.34
654,8281,1,20.96
654,3293,2,10.72
655,8765,1,24.26
655,3614,3,7.34
655,11207,3,6.10
656,442,1,23.50
657,13656,3,11.61
657,5656,2,10.74
657,6994,2,19.07
657,10595,3,22.34
657,8445,1,23.70
658,2496,2,7.26
658,8082,3,21.50
658,2324,3,19.14
659,2303,3,16.03
659,10923,3,10.21
659,3336,2,5.96
659,7465,3,17.94
659,8714,3,24.47
660,8442,3,20.56
660,3667,1,24.82
660,516,2,18.57
660,4191,1,15.61
660,662,1,9.01
661,7181,1,10.17
662,9927,1,21.95
662,2255,3,24.23
662,13196,2,9.46
662,361,3,20.49
663,1358,1,17.48
663,5367,1,10.99
663,4603,3,6.48
663,4803,3,13.19
663,11508,1,6.64
664,3665,2,16.04
664,11171,2,21.02
665,1407,2,6.02
665,12026,2,13.83
666,7384,1,11.26
666,1003,2,17.14
666,7873,3,21.31
666,2837,2,17.45
666,12664,1,6.37
667,11588,2,23.20
668,8994,3,16.26
668,1432,3,22.82
669,188,1,8.26
669,359,1,8.34
669,2284,2,19.76
670,2568,2,8.74
670,6184,3,10.08
670,12497,3,20.82
671,10241,3,6.43
671,12406,3,9.46
671,4749,1,24.07
672,764,3,15.93
672,11697,2,14.54
672,6423,2,12.33
672,2690,1,20.71
672,9394,1,12.31
673,146,3,10.03
673,6956,3,18.36
674,13385,3,21.33
674,5265,3,21.77
674,7850,3,11.94
674,4100,1,21.20
674,1905,3,12.16
675,1144,1,17.93
675,6122,2,24.98
675,2428,1,13.61
675,11627,2,14.52
676,8763,3,20.42
676,4052,3,13.10
676,8016,3,18.92
676,11655,3,15.04
677,10351,1,24.86
677,3419,3,10.44
677,13436,3,15.74
677,148,3,22.94
678,12344,1,10.16
678,8230,3,24.81
678,8550,3,22.76
679,4713,2,18.90
679,1273,3,12.56
679,10290,1,12.38
679,5988,3,7.98
679,1186,1,12.91
680,2241,2,21.91
680,6093,3,7.26
680,10022,2,8.28
680,12700,2,19.57
681,2312,1,17.22
681,12191,3,14.42
681,12601,2,19.60
682,4318,1,17.28
682,6916,1,20.91
683,4419,3,20.49
683,5151,1,15.18
683,12694,2,15.18
683,11527,3,17.34
683,5550,1,18.70
684,8142,2,14.02
684,2692,3,7.51
684,5899,1,7.51
685,5201,1,16.53
685,10619,1,24.73
685,10532,1,21.08
685,6861,2,10.01
685,2840,2,24.72
686,8371,1,21.14
686,4399,2,8.92
686,13900,3,11.97
686,259,3,19.20
687,11852,1,24.32
687,1059,3,15.88
687,10901,1,12.41
687,5546,2,6.62
688,5707,3,14.62
688,6438,3,17.61
688,9045,3,20.52
689,12496,3,24.63
689,3380,3,20.26
690,70,2,19.68
690,8127,3,14.05
691,6152,2,19.52
691,4493,3,17.46
692,7874,1,8.05
692,3226,2,20.76
692,3376,2,7.15
693,2766,1,10.89
693,3659,3,11.62
693,5644,2,7.76
694,7515,1,9.75
694,7869,2,19.07
695,6471,1,18.43
696,6459,1,6.68
697,5984,1,24.54
697,2643,2,19.06
697,11628,3,21.33
698,4929,1,22.27
698,8186,3,24.73
698,13836,2,15.85
698,8543,1,20.74
699,7562,2,11.04
699,810,3,6.42
699,7145,3,23.36
700,10584,3,6.90
701,5449,2,11.44
701,1564,1,15.67
701,2528,3,18.70
702,12437,3,23.82
702,1684,1,24.81
702,8939,2,12.60
702,11124,2,7.44
703,4479,1,22.46
703,5713,1,11.98
704,10619,3,24.73
704,13503,1,12.46
704,5551,1,19.85
704,3733,1,9.09
705,113,3,12.39
705,1429,1,19.03
705,6151,1,13.10
706,1095,2,8.51
706,3177,3,23.72
706,681,1,15.34
707,6903,3,20.35
707,2247,1,16.63
707,11148,1,13.88
707,3434,2,22.29
707,766,3,14.60
708,7972,2,9.40
709,3877,1,8.49
709,5697,1,8.24
709,1182,1,9.16
709,8956,3,18.74
709,9507,2,16.50
710,6135,3,8.89
710,12592,2,18.26
710,11595,3,9.60
710,8867,3,16.62
711,13193,2,24.29
711,719,1,11.35
711,9659,1,20.98
712,3112,2,7.06
713,429,2,19.08
714,706,1,12.23
714,1555,3,21.47
714,9445,2,5.84
715,3289,2,12.63
715,3133,3,14.13
715,7341,3,11.16
715,5518,1,17.36
715,12553,3,17.29
716,958,2,19.62
716,7606,1,10.00
716,3612,1,13.76
716,1788,1,18.20
717,11966,2,23.63
717,232,1,14.52
718,7249,1,19.65
718,6033,3,11.02
718,3458,3,24.51
718,4325,1,21.73
718,5194,1,18.70
719,7596,3,24.84
719,517,1,5.02
719,7923,1,11.46
719,12320,3,10.34
720,218,2,20.03
720,4103,1,20.48
720,5735,2,21.91
721,4446,3,17.54
721,8484,2,7.90
722,5181,2,23.92
722,4607,3,24.75
723,2263,2,8.96
723,4082,3,22.44
723,12518,2,20.49
724,2707,2,20.96
724,6408,1,13.61
724,13294,3,7.69
725,11598,3,7.19
725,11895,1,7.37
725,11798,3,13.87
725,9642,1,13.57
726,3072,2,7.98
726,5010,1,20.04
726,2180,1,6.83
726,3988,1,16.63
726,12626,2,16.84
727,2969,1,16.56
728,8160,2,11.93
729,8562,2,9.00
729,6034,2,6.97
729,12856,3,10.48
729,9782,3,6.30
729,9232,2,16.33
730,134,3,13.63
730,12111,2,24.41
730,1027,1,9.97
731,9195,3,8.37
731,10783,3,13.31
731,12714,2,16.36
731,7973,1,18.64
731,5746,3,15.73
732,12525,3,23.69
732,4451,2,13.76
732,4409,1,18.85
733,10047,3,8.02
733,12465,1,5.50
734,10638,1,12.03
734,6720,1,15.12
734,11706,2,19.11
735,12221,2,23.92
735,2228,1,7.02
736,6999,2,23.99
736,9825,1,8.64
736,7843,1,19.09
736,4049,2,16.52
737,13471,3,7.64
737,2870,2,5.80
737,11001,2,10.19
738,606,2,11.07
738,2360,2,21.33
738,9473,1,13.78
738,1611,1,13.90
739,12514,2,9.71
739,1264,1,16.61
739,346,3,7.21
739,8291,1,7.52
740,539,2,14.18
740,2954,1,7.16
740,2047,2,17.66
741,2569,2,22.54
741,8747,2,12.60
741,13226,3,24.73
742,7683,1,24.69
742,5451,1,20.10
743,13642,3,18.94
744,8242,1,19.87
744,9201,2,8.95
744,119,2,9.58
744,8607,1,22.60
745,1143,2,7.21
746,10828,3,23.08
746,3421,3,13.85
746,6539,2,18.34
746,7036,3,16.70
746,1029,2,21.19
747,3073,2,20.18
747,1707,2,21.94
747,7242,2,6.18
748,3089,3,24.62
749,6035,1,16.78
749,2199,2,24.39
750,10665,3,12.15
751,4046,1,22.54
751,12536,2,22.79
751,7416,2,6.96
751,4300,3,12.29
751,9123,1,9.81
752,9829,3,8.70
752,4476,1,5.85
752,5134,1,22.38
752,12404,3,9.34
752,6065,1,23.63
753,7305,1,5.24
754,1687,2,23.49
755,9422,3,7.86
756,8892,3,23.59
756,4120,1,19.45
757,7349,3,15.08
757,12826,3,9.06
757,7752,3,23.79
757,3476,1,22.79
758,3173,3,7.88
758,9681,1,16.06
758,5360,1,9.58
758,7567,3,14.83
758,6277,2,5.71
759,457,1,15.53
759,2512,3,20.32
759,8763,1,20.42
759,5488,3,7.34
759,8183,3,11.60
760,51,1,17.87
760,11967,1,8.69
760,11520,2,10.05
761,7321,2,19.63
761,9244,1,10.92
761,2952,2,24.98
762,8667,2,21.73
762,4668,3,6.51
763,5842,1,15.80
763,11667,2,7.06
763,12798,3,21.34
764,3956,2,5.10
764,13569,1,22.31
765,5927,2,12.73
765,11108,1,12.87
765,2020,1,16.28
765,8705,3,17.59
765,3681,1,23.02
766,10626,3,11.74
766,3909,3,6.50
767,996,2,9.69
768,875,3,23.45
768,12913,3,14.85
768,2796,3,19.74
768,12191,3,14.42
769,5884,2,12.20
769,8920,1,24.66
769,7522,3,16.73
769,13264,2,17.19
769,686,1,14.06
770,1591,2,9.95
770,3115,2,9.71
770,5918,2,5.55
770,9514,1,22.79
771,11472,3,8.44
771,6672,1,21.28
771,2056,3,22.72
771,3875,3,22.57
772,8349,2,10.93
772,8611,1,20.51
773,378,3,21.71
774,9849,3,16.14
775,4748,3,23.39
775,964,3,16.68
775,12964,2,11.57
775,12654,3,10.14
775,4419,1,20.49
776,3028,2,24.56
777,11625,3,10.32
777,9375,3,11.30
777,6880,3,14.06
777,11042,1,22.20
778,5940,3,14.89
779,2449,1,22.71
779,4410,3,20.45
779,5302,3,19.46
779,2463,2,23.01
780,12701,2,21.66
780,12715,3,21.57
781,4801,1,19.61
781,12966,2,19.28
781,13165,3,9.00
781,8418,1,24.14
781,5644,3,7.76
782,13272,2,9.67
782,403,1,19.52
782,1402,1,8.77
783,8457,2,8.85
783,4162,1,21.57
783,12730,2,19.82
783,7644,3,16.27
784,1513,3,15.87
785,1755,2,16.90
785,6175,1,11.75
785,6140,2,20.61
785,2476,2,10.27
786,5297,3,7.00
786,7953,2,5.99
786,3665,1,16.04
787,4385,2,5.48
787,12402,1,13.67
788,11171,3,21.02
789,4977,2,23.42
790,926,2,5.61
790,7514,1,9.99
790,3123,1,6.25
791,1853,3,8.45
791,233,3,14.60
791,4855,3,16.96
792,13050,2,9.30
792,13915,2,23.92
792,1089,3,19.37
793,11299,3,20.61
793,3109,3,12.42
793,13580,2,16.14
794,11868,1,13.64
794,1834,1,19.45
794,7492,1,22.34
794,5375,1,15.68
795,5404,3,7.36
795,12708,3,12.03
795,9171,2,15.96
796,11376,2,17.48
796,10060,3,7.17
796,2582,2,24.19
796,2889,3,23.02
797,4420,3,9.20
797,3867,1,7.29
797,4123,1,7.17
798,4956,3,10.55
798,97,3,16.55
798,2023,3,22.65
798,11235,1,22.62
799,4247,3,24.75
799,13227,1,24.84
799,9929,2,5.86
800,7587,2,14.41
800,2156,3,7.78
801,9755,2,15.25
801,8142,1,14.02
802,8387,1,11.66
802,12449,3,16.57
802,11712,3,10.55
802,7409,3,17.64
803,7309,3,6.77
803,302,1,18.37
804,893,3,23.17
804,8592,2,7.32
805,6545,1,23.63
805,13729,1,13.69
806,5802,3,21.60
806,7249,2,19.65
807,3162,3,20.31
807,12154,2,10.94
807,11717,1,5.92
807,13865,3,9.61
808,7457,3,18.20
808,2852,3,21.98
808,5967,3,19.77
809,7255,2,13.15
809,7832,2,17.70
809,4744,1,8.35
809,6763,1,19.21
810,11931,3,7.62
810,13596,1,23.07
810,10788,2,23.29
810,6834,2,10.66
810,9937,1,18.49
811,6551,1,16.20
811,8426,1,8.51
811,1442,3,7.71
811,2335,3,18.24
812,1717,2,20.11
812,8646,2,23.16
812,3832,1,23.48
813,13198,3,22.31
813,11952,2,9.99
814,3219,2,11.43
814,6541,3,9.94
814,3509,2,13.01
814,10720,1,11.57
815,8282,2,9.18
815,3484,1,7.53
816,893,3,23.17
816,3075,1,14.24
816,8682,1,18.31
816,11548,2,11.70
816,7285,3,21.33
817,10172,3,5.48
817,12032,2,21.20
817,13766,1,24.05
817,5086,1,11.74
817,1151,2,16.79
818,9613,2,6.28
818,5688,1,20.56
818,6314,2,15.96
819,404,3,19.29
820,12578,3,23.19
820,5029,2,22.79
820,5695,1,13.96
821,5253,1,5.86
821,9501,3,15.56
821,8622,2,13.21
822,8446,1,12.11
